Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
pages.Assetsource.editAnAssetSource(sourcename),Chrome 87.0.4280.141,,,2021-01-08 00:26:34,2021-01-08 00:26:48,13.697s,PASSED
,,,,,,,
Test Cases/Admin/AssetSource/Verify Asset Source tab by clicking it,Chrome 87.0.4280.141,,,2021-01-08 00:26:48,2021-01-08 00:27:07,19.566s,PASSED
Start listener action : OpenWebSite,Chrome 87.0.4280.141,,,2021-01-08 00:26:48,2021-01-08 00:27:03,15.524s,PASSED
pages.Assetsource.navigateToAssetSourceDetailsTab(),Chrome 87.0.4280.141,,,2021-01-08 00:27:03,2021-01-08 00:27:07,3.857s,PASSED
,,,,,,,
Test Cases/Admin/AssetSource/Verify by clicking on any asset source in the Asset source tab details page,Chrome 87.0.4280.141,,,2021-01-08 00:27:07,2021-01-08 00:27:41,34.010s,PASSED
Start listener action : OpenWebSite,Chrome 87.0.4280.141,,,2021-01-08 00:27:07,2021-01-08 00:27:26,18.642s,PASSED
sourcename = pages.Assetsource.addAssetSource(),Chrome 87.0.4280.141,,,2021-01-08 00:27:26,2021-01-08 00:27:35,9.227s,PASSED
println(sourcename),Chrome 87.0.4280.141,,,2021-01-08 00:27:35,2021-01-08 00:27:35,0.004s,PASSED
pages.Assetsource.openAnyExistingAssetSource(sourcename),Chrome 87.0.4280.141,,,2021-01-08 00:27:35,2021-01-08 00:27:41,5.891s,PASSED
,,,,,,,
Test Cases/Admin/AssetSource/Verify Cancel button functionality in the Add Asset Source popup,Chrome 87.0.4280.141,,,2021-01-08 00:27:41,2021-01-08 00:28:07,26.129s,PASSED
Start listener action : OpenWebSite,Chrome 87.0.4280.141,,,2021-01-08 00:27:41,2021-01-08 00:28:00,18.527s,PASSED
pages.Assetsource.navigateToAssetSourceDetailsTab(),Chrome 87.0.4280.141,,,2021-01-08 00:28:00,2021-01-08 00:28:04,4.146s,PASSED
pages.Assetsource.clickAddAssetSource(),Chrome 87.0.4280.141,,,2021-01-08 00:28:04,2021-01-08 00:28:06,1.304s,PASSED
pages.Assetsource.cancelAssetSourcePopup(),Chrome 87.0.4280.141,,,2021-01-08 00:28:06,2021-01-08 00:28:07,1.968s,PASSED
,,,,,,,
Test Cases/Admin/AssetSource/Verify Close button functionality in the Asset Source edit page,Chrome 87.0.4280.141,,,2021-01-08 00:28:07,2021-01-08 00:28:44,36.155s,PASSED
Start listener action : OpenWebSite,Chrome 87.0.4280.141,,,2021-01-08 00:28:08,2021-01-08 00:28:26,18.025s,PASSED
sourcename = pages.Assetsource.addAssetSource(),Chrome 87.0.4280.141,,,2021-01-08 00:28:26,2021-01-08 00:28:35,8.872s,PASSED
println(sourcename),Chrome 87.0.4280.141,,,2021-01-08 00:28:35,2021-01-08 00:28:35,0.001s,PASSED
pages.Assetsource.openAnyExistingAssetSource(sourcename),Chrome 87.0.4280.141,,,2021-01-08 00:28:35,2021-01-08 00:28:41,6.791s,PASSED
pages.Assetsource.closeAssetSourceEditpage(),Chrome 87.0.4280.141,,,2021-01-08 00:28:41,2021-01-08 00:28:44,2.219s,PASSED
,,,,,,,
Test Cases/Admin/AssetSource/Verify elements on Add Asset Source popup,Chrome 87.0.4280.141,,,2021-01-08 00:28:44,2021-01-08 00:29:10,26.032s,FAILED
Start listener action : OpenWebSite,Chrome 87.0.4280.141,,,2021-01-08 00:28:44,2021-01-08 00:29:03,18.994s,PASSED
pages.Assetsource.navigateToAssetSourceDetailsTab(),Chrome 87.0.4280.141,,,2021-01-08 00:29:03,2021-01-08 00:29:07,4.340s,PASSED
pages.Assetsource.clickAddAssetSource(),Chrome 87.0.4280.141,,,2021-01-08 00:29:07,2021-01-08 00:29:08,1.231s,PASSED
pages.Assetsource.verifyAssetSourcePopUp(),Chrome 87.0.4280.141,,,2021-01-08 00:29:08,2021-01-08 00:29:10,1.199s,FAILED
