Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Journey,Chrome 87.0.4280.88,,,2021-01-12 12:33:35,2021-01-12 12:36:55,3m - 19.733s,PASSED
,,,,,,,
Test Cases/Admin/Journey/addJournyAndVerifyItisAdded,Chrome 87.0.4280.88,,,2021-01-12 12:33:55,2021-01-12 12:34:14,18.761s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.88,,,2021-01-12 12:33:56,2021-01-12 12:33:58,2.318s,PASSED
journeyName = pages.Journey.addJourney(),Chrome 87.0.4280.88,,,2021-01-12 12:33:58,2021-01-12 12:34:02,4.429s,PASSED
println(journeyName),Chrome 87.0.4280.88,,,2021-01-12 12:34:02,2021-01-12 12:34:02,0.003s,PASSED
pages.Journey.verifyJourneyAdded(journeyName),Chrome 87.0.4280.88,,,2021-01-12 12:34:02,2021-01-12 12:34:09,6.770s,PASSED
,,,,,,,
Test Cases/Admin/Journey/deleteJourneyAndVerify,Chrome 87.0.4280.88,,,2021-01-12 12:34:14,2021-01-12 12:35:07,53.116s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.88,,,2021-01-12 12:34:14,2021-01-12 12:34:15,1.002s,PASSED
journeyName = pages.Journey.addJourney(),Chrome 87.0.4280.88,,,2021-01-12 12:34:15,2021-01-12 12:34:20,4.174s,PASSED
println(journeyName),Chrome 87.0.4280.88,,,2021-01-12 12:34:20,2021-01-12 12:34:20,0.000s,PASSED
pages.Journey.deleteJourney(journeyName),Chrome 87.0.4280.88,,,2021-01-12 12:34:20,2021-01-12 12:34:28,8.901s,PASSED
pages.Journey.verifyJourneyDeleted(journeyName),Chrome 87.0.4280.88,,,2021-01-12 12:34:28,2021-01-12 12:35:02,33.814s,PASSED
,,,,,,,
Test Cases/Admin/Journey/cloneJourneyAndVerifyisitCloned,Chrome 87.0.4280.88,,,2021-01-12 12:35:07,2021-01-12 12:35:34,26.904s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.88,,,2021-01-12 12:35:07,2021-01-12 12:35:09,1.073s,PASSED
journeyName = pages.Journey.addJourney(),Chrome 87.0.4280.88,,,2021-01-12 12:35:09,2021-01-12 12:35:12,3.919s,PASSED
println(journeyName),Chrome 87.0.4280.88,,,2021-01-12 12:35:12,2021-01-12 12:35:12,0.001s,PASSED
pages.Journey.cloneJourney(journeyName),Chrome 87.0.4280.88,,,2021-01-12 12:35:12,2021-01-12 12:35:22,9.317s,PASSED
pages.Journey.verifyJourneyCloned(journeyName),Chrome 87.0.4280.88,,,2021-01-12 12:35:22,2021-01-12 12:35:29,7.371s,PASSED
,,,,,,,
Test Cases/Admin/Journey/createAccessCodeForJourneyAndVerifyIsTheCodeSuccessfullyCreated,Chrome 87.0.4280.88,,,2021-01-12 12:35:34,2021-01-12 12:36:10,35.947s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.88,,,2021-01-12 12:35:34,2021-01-12 12:35:35,1.020s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.88,,,2021-01-12 12:35:35,2021-01-12 12:35:36,1.063s,PASSED
