Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Journey,Chrome 87.0.4280.88,,,2021-01-12 10:44:33,2021-01-12 10:48:29,3m - 56.789s,PASSED
,,,,,,,
Test Cases/Admin/Journey/addJournyAndVerifyItisAdded,Chrome 87.0.4280.88,,,2021-01-12 10:44:58,2021-01-12 10:45:18,19.422s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.88,,,2021-01-12 10:44:59,2021-01-12 10:45:01,2.789s,PASSED
journeyName = pages.Journey.addJourney(),Chrome 87.0.4280.88,,,2021-01-12 10:45:01,2021-01-12 10:45:05,3.941s,PASSED
pages.Journey.verifyJourneyAdded(journeyName),Chrome 87.0.4280.88,,,2021-01-12 10:45:05,2021-01-12 10:45:13,7.423s,PASSED
,,,,,,,
Test Cases/Admin/Journey/deleteJourneyAndVerify,Chrome 87.0.4280.88,,,2021-01-12 10:45:18,2021-01-12 10:46:15,57.159s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.88,,,2021-01-12 10:45:18,2021-01-12 10:45:20,1.607s,PASSED
journeyName = pages.Journey.addJourney(),Chrome 87.0.4280.88,,,2021-01-12 10:45:20,2021-01-12 10:45:24,4.288s,PASSED
pages.Journey.deleteJourney(journeyName),Chrome 87.0.4280.88,,,2021-01-12 10:45:24,2021-01-12 10:45:33,8.656s,PASSED
pages.Journey.verifyJourneyDeleted(journeyName),Chrome 87.0.4280.88,,,2021-01-12 10:45:33,2021-01-12 10:46:10,37.409s,PASSED
,,,,,,,
Test Cases/Admin/Journey/cloneJourneyAndVerifyisitCloned,Chrome 87.0.4280.88,,,2021-01-12 10:46:16,2021-01-12 10:47:06,50.277s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.88,,,2021-01-12 10:46:16,2021-01-12 10:46:23,7.359s,PASSED
journeyName = pages.Journey.addJourney(),Chrome 87.0.4280.88,,,2021-01-12 10:46:23,2021-01-12 10:46:41,17.660s,PASSED
pages.Journey.cloneJourney(journeyName),Chrome 87.0.4280.88,,,2021-01-12 10:46:41,2021-01-12 10:46:51,10.344s,PASSED
pages.Journey.verifyJourneyCloned(journeyName),Chrome 87.0.4280.88,,,2021-01-12 10:46:51,2021-01-12 10:47:01,9.683s,PASSED
,,,,,,,
Test Cases/Admin/Journey/createAccessCodeForJourneyAndVerifyIsTheCodeSuccessfullyCreated,Chrome 87.0.4280.88,,,2021-01-12 10:47:06,2021-01-12 10:47:39,33.239s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.88,,,2021-01-12 10:47:06,2021-01-12 10:47:07,1.060s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.88,,,2021-01-12 10:47:07,2021-01-12 10:47:08,1.124s,PASSED
accessCode = pages.Journey.getRandomAccessCode(),Chrome 87.0.4280.88,,,2021-01-12 10:47:08,2021-01-12 10:47:08,0.001s,PASSED
useLimit = pages.Journey.getRandomCount(),Chrome 87.0.4280.88,,,2021-01-12 10:47:08,2021-01-12 10:47:08,0.000s,PASSED
"accessCode = pages.Journey.createAccessCodeInJourney(journeyName, accessCode, useLimit)",Chrome 87.0.4280.88,,,2021-01-12 10:47:08,2021-01-12 10:47:24,15.341s,PASSED
"pages.Journey.verifyTheCreatedAccessCode(journeyName, accessCode)",Chrome 87.0.4280.88,,,2021-01-12 10:47:24,2021-01-12 10:47:34,10.508s,PASSED
,,,,,,,
Test Cases/Admin/Journey/createMultipleAccessCodesWithSameName,Chrome 87.0.4280.88,,,2021-01-12 10:47:39,2021-01-12 10:48:29,50.206s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.88,,,2021-01-12 10:47:39,2021-01-12 10:47:41,1.019s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.88,,,2021-01-12 10:47:41,2021-01-12 10:47:42,1.052s,PASSED
accessCode = pages.Journey.getRandomAccessCode(),Chrome 87.0.4280.88,,,2021-01-12 10:47:42,2021-01-12 10:47:42,0.001s,PASSED
useLimit = pages.Journey.getRandomCount(),Chrome 87.0.4280.88,,,2021-01-12 10:47:42,2021-01-12 10:47:42,0.001s,PASSED
"accessCode = pages.Journey.createAccessCodeInJourney(journeyName, accessCode, useLimit)",Chrome 87.0.4280.88,,,2021-01-12 10:47:42,2021-01-12 10:47:54,12.153s,PASSED
"pages.Journey.verifyTheCreatedAccessCode(journeyName, accessCode)",Chrome 87.0.4280.88,,,2021-01-12 10:47:54,2021-01-12 10:48:02,8.215s,PASSED
journeyName1 = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.88,,,2021-01-12 10:48:02,2021-01-12 10:48:04,1.687s,PASSED
"accessCode = pages.Journey.createAccessCodeInJourney(journeyName1, accessCode, useLimit)",Chrome 87.0.4280.88,,,2021-01-12 10:48:04,2021-01-12 10:48:17,13.202s,PASSED
"pages.Journey.verifyTheCreatedAccessCode(journeyName1, accessCode)",Chrome 87.0.4280.88,,,2021-01-12 10:48:17,2021-01-12 10:48:24,7.670s,PASSED
