Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
assetName = pages.Asset.getRandomAssetName(),Chrome 87.0.4280.141,,,2021-01-14 08:47:00,2021-01-14 08:47:01,1.136s,PASSED
"assetName = assetName + ""1""",Chrome 87.0.4280.141,,,2021-01-14 08:47:01,2021-01-14 08:47:01,0.001s,PASSED
pages.Asset.VerifyAssetNotPresent(assetName),Chrome 87.0.4280.141,,,2021-01-14 08:47:01,2021-01-14 08:47:11,10.083s,PASSED
,,,,,,,
Test Cases/Admin/Asset/functionalityOfSearchBoxwithValidDetails,Chrome 87.0.4280.141,,,2021-01-14 08:47:11,2021-01-14 08:47:25,13.972s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:47:11,2021-01-14 08:47:14,3.023s,PASSED
pages.Asset.clickAssetTab(),Chrome 87.0.4280.141,,,2021-01-14 08:47:14,2021-01-14 08:47:15,1.238s,PASSED
assetName = pages.Asset.getRandomAssetName(),Chrome 87.0.4280.141,,,2021-01-14 08:47:15,2021-01-14 08:47:16,0.974s,PASSED
pages.Asset.VerifyAssetIsPresent(assetName),Chrome 87.0.4280.141,,,2021-01-14 08:47:16,2021-01-14 08:47:25,8.470s,PASSED
,,,,,,,
Test Cases/Admin/Asset/openAnyAssetAndVerifyUrl,Chrome 87.0.4280.141,,,2021-01-14 08:47:25,2021-01-14 08:47:40,15.323s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:47:25,2021-01-14 08:47:28,3.029s,PASSED
pages.Asset.clickAssetTab(),Chrome 87.0.4280.141,,,2021-01-14 08:47:28,2021-01-14 08:47:29,1.232s,PASSED
assetName = pages.Asset.getRandomAssetName(),Chrome 87.0.4280.141,,,2021-01-14 08:47:29,2021-01-14 08:47:30,0.987s,PASSED
pages.Asset.verifyUrlOfassetEditPage(assetName),Chrome 87.0.4280.141,,,2021-01-14 08:47:30,2021-01-14 08:47:40,9.773s,PASSED
,,,,,,,
Test Cases/Admin/Asset/VerifyAssetPage,Chrome 87.0.4280.141,,,2021-01-14 08:47:40,2021-01-14 08:47:54,13.610s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:47:40,2021-01-14 08:47:49,9.153s,PASSED
pages.Asset.clickAssetTab(),Chrome 87.0.4280.141,,,2021-01-14 08:47:50,2021-01-14 08:47:51,1.557s,PASSED
pages.Asset.verifyAssetPage(),Chrome 87.0.4280.141,,,2021-01-14 08:47:51,2021-01-14 08:47:54,2.690s,PASSED
,,,,,,,
Test Cases/Admin/Asset/verifyElementsInAddAssetPopUp,Chrome 87.0.4280.141,,,2021-01-14 08:47:54,2021-01-14 08:48:06,12.351s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:47:54,2021-01-14 08:47:57,3.090s,PASSED
pages.Asset.clickAssetTab(),Chrome 87.0.4280.141,,,2021-01-14 08:47:57,2021-01-14 08:47:59,1.681s,PASSED
pages.Asset.verifyAddAssetPopUp(),Chrome 87.0.4280.141,,,2021-01-14 08:47:59,2021-01-14 08:48:06,7.384s,PASSED
,,,,,,,
Test Cases/Admin/Asset/VerifyElementsInAssetEditPage,Chrome 87.0.4280.141,,,2021-01-14 08:48:06,2021-01-14 08:48:17,10.822s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:48:06,2021-01-14 08:48:09,3.032s,PASSED
pages.Asset.clickAssetTab(),Chrome 87.0.4280.141,,,2021-01-14 08:48:09,2021-01-14 08:48:11,1.258s,PASSED
pages.Asset.verifyAssetEditPage(),Chrome 87.0.4280.141,,,2021-01-14 08:48:11,2021-01-14 08:48:17,6.342s,PASSED
,,,,,,,
Test Cases/Admin/AssetSource/Add An AssetSource,Chrome 87.0.4280.141,,,2021-01-14 08:48:17,2021-01-14 08:48:45,27.907s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:48:17,2021-01-14 08:48:26,9.009s,PASSED
sourcename = pages.Assetsource.addAssetSource(),Chrome 87.0.4280.141,,,2021-01-14 08:48:26,2021-01-14 08:48:34,7.840s,PASSED
pages.Assetsource.verifyAssetSourceAdded(sourcename),Chrome 87.0.4280.141,,,2021-01-14 08:48:34,2021-01-14 08:48:45,10.894s,PASSED
println(sourcename),Chrome 87.0.4280.141,,,2021-01-14 08:48:45,2021-01-14 08:48:45,0.005s,PASSED
,,,,,,,
Test Cases/Admin/AssetSource/Delete An AssetSource,Chrome 87.0.4280.141,,,2021-01-14 08:48:45,2021-01-14 08:49:17,32.589s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:48:45,2021-01-14 08:48:48,3.025s,PASSED
sourcename = pages.Assetsource.addAssetSource(),Chrome 87.0.4280.141,,,2021-01-14 08:48:48,2021-01-14 08:48:54,6.334s,PASSED
println(sourcename),Chrome 87.0.4280.141,,,2021-01-14 08:48:54,2021-01-14 08:48:54,0.001s,PASSED
pages.Assetsource.deleteAnAssetSource(sourcename),Chrome 87.0.4280.141,,,2021-01-14 08:48:54,2021-01-14 08:49:08,13.580s,PASSED
pages.Assetsource.verifyAssetSourceDeleted(sourcename),Chrome 87.0.4280.141,,,2021-01-14 08:49:08,2021-01-14 08:49:17,9.483s,PASSED
,,,,,,,
Test Cases/Admin/AssetSource/Edit An AssetSource,Chrome 87.0.4280.141,,,2021-01-14 08:49:17,2021-01-14 08:49:46,28.227s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:49:17,2021-01-14 08:49:20,3.027s,PASSED
sourcename = pages.Assetsource.addAssetSource(),Chrome 87.0.4280.141,,,2021-01-14 08:49:21,2021-01-14 08:49:27,6.069s,PASSED
println(sourcename),Chrome 87.0.4280.141,,,2021-01-14 08:49:27,2021-01-14 08:49:27,0.000s,PASSED
pages.Assetsource.editAnAssetSource(sourcename),Chrome 87.0.4280.141,,,2021-01-14 08:49:27,2021-01-14 08:49:46,18.907s,PASSED
,,,,,,,
Test Cases/Admin/AssetSource/Verify Asset Source tab by clicking it,Chrome 87.0.4280.141,,,2021-01-14 08:49:46,2021-01-14 08:49:51,4.839s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:49:46,2021-01-14 08:49:49,3.048s,PASSED
pages.Assetsource.navigateToAssetSourceDetailsTab(),Chrome 87.0.4280.141,,,2021-01-14 08:49:49,2021-01-14 08:49:51,1.561s,PASSED
,,,,,,,
Test Cases/Admin/AssetSource/Verify by clicking on any asset source in the Asset source tab details page,Chrome 87.0.4280.141,,,2021-01-14 08:49:51,2021-01-14 08:50:12,21.775s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:49:51,2021-01-14 08:49:54,3.035s,PASSED
sourcename = pages.Assetsource.addAssetSource(),Chrome 87.0.4280.141,,,2021-01-14 08:49:54,2021-01-14 08:50:00,6.399s,PASSED
println(sourcename),Chrome 87.0.4280.141,,,2021-01-14 08:50:00,2021-01-14 08:50:00,0.001s,PASSED
pages.Assetsource.openAnyExistingAssetSource(sourcename),Chrome 87.0.4280.141,,,2021-01-14 08:50:00,2021-01-14 08:50:12,12.086s,PASSED
,,,,,,,
Test Cases/Admin/AssetSource/Verify Cancel button functionality in the Add Asset Source popup,Chrome 87.0.4280.141,,,2021-01-14 08:50:12,2021-01-14 08:50:27,14.539s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:50:12,2021-01-14 08:50:21,8.959s,PASSED
pages.Assetsource.navigateToAssetSourceDetailsTab(),Chrome 87.0.4280.141,,,2021-01-14 08:50:21,2021-01-14 08:50:23,1.625s,PASSED
pages.Assetsource.clickAddAssetSource(),Chrome 87.0.4280.141,,,2021-01-14 08:50:23,2021-01-14 08:50:25,1.482s,PASSED
pages.Assetsource.cancelAssetSourcePopup(),Chrome 87.0.4280.141,,,2021-01-14 08:50:25,2021-01-14 08:50:27,2.305s,PASSED
,,,,,,,
Test Cases/Admin/AssetSource/Verify Close button functionality in the Asset Source edit page,Chrome 87.0.4280.141,,,2021-01-14 08:50:27,2021-01-14 08:50:50,23.446s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:50:27,2021-01-14 08:50:30,3.027s,PASSED
sourcename = pages.Assetsource.addAssetSource(),Chrome 87.0.4280.141,,,2021-01-14 08:50:30,2021-01-14 08:50:36,6.173s,PASSED
println(sourcename),Chrome 87.0.4280.141,,,2021-01-14 08:50:36,2021-01-14 08:50:36,0.001s,PASSED
pages.Assetsource.openAnyExistingAssetSource(sourcename),Chrome 87.0.4280.141,,,2021-01-14 08:50:36,2021-01-14 08:50:48,11.636s,PASSED
pages.Assetsource.closeAssetSourceEditpage(),Chrome 87.0.4280.141,,,2021-01-14 08:50:48,2021-01-14 08:50:50,2.433s,PASSED
,,,,,,,
Test Cases/Admin/AssetSource/Verify elements on Add Asset Source popup,Chrome 87.0.4280.141,,,2021-01-14 08:50:50,2021-01-14 08:50:59,8.929s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:50:50,2021-01-14 08:50:53,3.010s,PASSED
pages.Assetsource.navigateToAssetSourceDetailsTab(),Chrome 87.0.4280.141,,,2021-01-14 08:50:53,2021-01-14 08:50:55,1.436s,PASSED
pages.Assetsource.clickAddAssetSource(),Chrome 87.0.4280.141,,,2021-01-14 08:50:55,2021-01-14 08:50:56,1.289s,PASSED
pages.Assetsource.verifyAssetSourcePopUp(),Chrome 87.0.4280.141,,,2021-01-14 08:50:56,2021-01-14 08:50:59,3.071s,PASSED
,,,,,,,
Test Cases/Admin/Brand/Add a Brand without filling mandatory details,Chrome 87.0.4280.141,,,2021-01-14 08:50:59,2021-01-14 08:51:37,38.238s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:50:59,2021-01-14 08:51:02,3.029s,PASSED
pages.Brand.addBrandWithoutfillingmandatoryDetails(),Chrome 87.0.4280.141,,,2021-01-14 08:51:02,2021-01-14 08:51:37,35.036s,PASSED
,,,,,,,
Test Cases/Admin/Brand/createBrandAndVerifyIsItSuccessfullyCreated,Chrome 87.0.4280.141,,,2021-01-14 08:51:37,2021-01-14 08:51:55,17.470s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:51:37,2021-01-14 08:51:41,3.036s,PASSED
pages.Brand.clickBrand(),Chrome 87.0.4280.141,,,2021-01-14 08:51:41,2021-01-14 08:51:41,0.421s,PASSED
brandName = pages.Brand.addBrand(),Chrome 87.0.4280.141,,,2021-01-14 08:51:41,2021-01-14 08:51:46,5.065s,PASSED
pages.Brand.verifyTheBrandCreated(brandName),Chrome 87.0.4280.141,,,2021-01-14 08:51:46,2021-01-14 08:51:55,8.642s,PASSED
,,,,,,,
Test Cases/Admin/Brand/Delete a Brand and verify,Chrome 87.0.4280.141,,,2021-01-14 08:51:55,2021-01-14 08:52:23,27.635s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:51:55,2021-01-14 08:51:58,3.030s,PASSED
brandName = pages.Brand.addBrand(),Chrome 87.0.4280.141,,,2021-01-14 08:51:58,2021-01-14 08:52:03,4.594s,PASSED
println(brandName),Chrome 87.0.4280.141,,,2021-01-14 08:52:03,2021-01-14 08:52:03,0.001s,PASSED
pages.Brand.deleteBrand(brandName),Chrome 87.0.4280.141,,,2021-01-14 08:52:03,2021-01-14 08:52:15,12.305s,PASSED
pages.Brand.verifyABrandDeleted(brandName),Chrome 87.0.4280.141,,,2021-01-14 08:52:15,2021-01-14 08:52:23,7.426s,PASSED
,,,,,,,
Test Cases/Admin/Brand/Edit a Brand and Verify,Chrome 87.0.4280.141,,,2021-01-14 08:52:23,2021-01-14 08:52:55,32.700s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:52:23,2021-01-14 08:52:26,3.033s,PASSED
brandName = pages.Brand.addBrand(),Chrome 87.0.4280.141,,,2021-01-14 08:52:26,2021-01-14 08:52:31,4.894s,PASSED
println(brandName),Chrome 87.0.4280.141,,,2021-01-14 08:52:31,2021-01-14 08:52:31,0.001s,PASSED
brandeditedname = pages.Brand.editBrandName(brandName),Chrome 87.0.4280.141,,,2021-01-14 08:52:31,2021-01-14 08:52:46,14.989s,PASSED
println(brandeditedname),Chrome 87.0.4280.141,,,2021-01-14 08:52:46,2021-01-14 08:52:46,0.000s,PASSED
pages.Brand.verifyeditedBrandName(brandeditedname),Chrome 87.0.4280.141,,,2021-01-14 08:52:46,2021-01-14 08:52:55,9.482s,PASSED
,,,,,,,
Test Cases/Admin/Brand/Verify elements on Add Brand popup,Chrome 87.0.4280.141,,,2021-01-14 08:52:55,2021-01-14 08:53:02,6.416s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:52:55,2021-01-14 08:52:58,3.035s,PASSED
pages.Brand.clickBrand(),Chrome 87.0.4280.141,,,2021-01-14 08:52:58,2021-01-14 08:52:59,0.368s,PASSED
pages.Brand.clickAddBrand(),Chrome 87.0.4280.141,,,2021-01-14 08:52:59,2021-01-14 08:52:59,0.399s,PASSED
pages.Brand.verifyBrandPopUp(),Chrome 87.0.4280.141,,,2021-01-14 08:52:59,2021-01-14 08:53:02,2.479s,PASSED
,,,,,,,
Test Cases/Admin/dashboard/Verify Headers,Chrome 87.0.4280.141,,,2021-01-14 08:53:02,2021-01-14 08:53:08,6.353s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:53:02,2021-01-14 08:53:05,3.025s,PASSED
common.uploading.getHeaders(),Chrome 87.0.4280.141,,,2021-01-14 08:53:05,2021-01-14 08:53:08,3.192s,PASSED
,,,,,,,
Test Cases/Admin/dashboard/verifyUrlAfterLogin,Chrome 87.0.4280.141,,,2021-01-14 08:53:08,2021-01-14 08:53:21,13.302s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:53:08,2021-01-14 08:53:11,3.028s,PASSED
"verification.Verification.getUrlAndVerify(""dashboard"", ""you are not in a dashboard page"")",Chrome 87.0.4280.141,,,2021-01-14 08:53:11,2021-01-14 08:53:21,10.032s,PASSED
,,,,,,,
Test Cases/Admin/Journey/addJournyAndVerifyItisAdded,Chrome 87.0.4280.141,,,2021-01-14 08:53:21,2021-01-14 08:53:41,20.037s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:53:21,2021-01-14 08:53:24,3.040s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-14 08:53:25,2021-01-14 08:53:26,1.366s,PASSED
journeyName = pages.Journey.addJourney(),Chrome 87.0.4280.141,,,2021-01-14 08:53:26,2021-01-14 08:53:32,5.600s,PASSED
pages.Journey.verifyJourneyAdded(journeyName),Chrome 87.0.4280.141,,,2021-01-14 08:53:32,2021-01-14 08:53:41,9.856s,PASSED
,,,,,,,
Test Cases/Admin/Journey/cloneJourneyAndVerifyisitCloned,Chrome 87.0.4280.141,,,2021-01-14 08:53:41,2021-01-14 08:54:22,40.313s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:53:41,2021-01-14 08:53:44,3.025s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-14 08:53:45,2021-01-14 08:53:46,1.233s,PASSED
journeyName = pages.Journey.addJourney(),Chrome 87.0.4280.141,,,2021-01-14 08:53:46,2021-01-14 08:53:51,4.849s,PASSED
pages.Journey.cloneJourney(journeyName),Chrome 87.0.4280.141,,,2021-01-14 08:53:51,2021-01-14 08:54:06,14.777s,PASSED
pages.Journey.verifyJourneyCloned(journeyName),Chrome 87.0.4280.141,,,2021-01-14 08:54:06,2021-01-14 08:54:22,16.176s,PASSED
,,,,,,,
Test Cases/Admin/Journey/createAccessCodeForJourneyAndVerifyIsTheCodeSuccessfullyCreated,Chrome 87.0.4280.141,,,2021-01-14 08:54:22,2021-01-14 08:55:13,51.275s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:54:22,2021-01-14 08:54:25,3.034s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-14 08:54:25,2021-01-14 08:54:26,1.333s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-14 08:54:26,2021-01-14 08:54:28,1.286s,PASSED
accessCode = pages.Journey.getRandomAccessCode(),Chrome 87.0.4280.141,,,2021-01-14 08:54:28,2021-01-14 08:54:28,0.001s,PASSED
useLimit = pages.Journey.getRandomCount(),Chrome 87.0.4280.141,,,2021-01-14 08:54:28,2021-01-14 08:54:28,0.001s,PASSED
"accessCode = pages.Journey.createAccessCodeInJourney(journeyName, accessCode, useLimit)",Chrome 87.0.4280.141,,,2021-01-14 08:54:28,2021-01-14 08:54:53,25.407s,PASSED
"pages.Journey.verifyTheCreatedAccessCode(journeyName, accessCode)",Chrome 87.0.4280.141,,,2021-01-14 08:54:53,2021-01-14 08:55:13,19.965s,PASSED
,,,,,,,
Test Cases/Admin/Journey/createMultipleAccessCodesWithSameName,Chrome 87.0.4280.141,,,2021-01-14 08:55:13,2021-01-14 08:56:18,1m - 4.986s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:55:13,2021-01-14 08:55:16,3.043s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-14 08:55:16,2021-01-14 08:55:18,1.267s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-14 08:55:18,2021-01-14 08:55:19,1.327s,PASSED
accessCode = pages.Journey.getRandomAccessCode(),Chrome 87.0.4280.141,,,2021-01-14 08:55:19,2021-01-14 08:55:19,0.002s,PASSED
useLimit = pages.Journey.getRandomCount(),Chrome 87.0.4280.141,,,2021-01-14 08:55:19,2021-01-14 08:55:19,0.000s,PASSED
"accessCode = pages.Journey.createAccessCodeInJourney(journeyName, accessCode, useLimit)",Chrome 87.0.4280.141,,,2021-01-14 08:55:19,2021-01-14 08:55:37,18.206s,PASSED
"pages.Journey.verifyTheCreatedAccessCode(journeyName, accessCode)",Chrome 87.0.4280.141,,,2021-01-14 08:55:37,2021-01-14 08:55:49,11.908s,PASSED
journeyName1 = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-14 08:55:49,2021-01-14 08:55:54,4.639s,PASSED
println(journeyName1),Chrome 87.0.4280.141,,,2021-01-14 08:55:54,2021-01-14 08:55:54,0.000s,PASSED
"accessCode = pages.Journey.createAccessCodeInJourney(journeyName1, accessCode, useLimit)",Chrome 87.0.4280.141,,,2021-01-14 08:55:54,2021-01-14 08:56:09,15.480s,PASSED
"pages.Journey.verifyTheCreatedAccessCode(journeyName1, accessCode)",Chrome 87.0.4280.141,,,2021-01-14 08:56:09,2021-01-14 08:56:18,8.867s,PASSED
,,,,,,,
Test Cases/Admin/Journey/deleteJourneyAndVerify,Chrome 87.0.4280.141,,,2021-01-14 08:56:18,2021-01-14 08:56:52,34.158s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:56:18,2021-01-14 08:56:21,3.035s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-14 08:56:21,2021-01-14 08:56:23,1.253s,PASSED
journeyName = pages.Journey.addJourney(),Chrome 87.0.4280.141,,,2021-01-14 08:56:23,2021-01-14 08:56:27,4.678s,PASSED
pages.Journey.deleteJourney(journeyName),Chrome 87.0.4280.141,,,2021-01-14 08:56:27,2021-01-14 08:56:41,13.312s,PASSED
pages.Journey.verifyJourneyDeleted(journeyName),Chrome 87.0.4280.141,,,2021-01-14 08:56:41,2021-01-14 08:56:52,11.601s,PASSED
,,,,,,,
Test Cases/Admin/LogOut/logout,Chrome 87.0.4280.141,,,2021-01-14 08:56:52,2021-01-14 08:56:56,3.978s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:56:52,2021-01-14 08:56:55,3.021s,PASSED
logout.LogoutForAdminDevEnvironment.clickingOnProfileIcon(),Chrome 87.0.4280.141,,,2021-01-14 08:56:55,2021-01-14 08:56:56,0.398s,PASSED
logout.LogoutForAdminDevEnvironment.logout(),Chrome 87.0.4280.141,,,2021-01-14 08:56:56,2021-01-14 08:56:56,0.414s,PASSED
,,,,,,,
Test Cases/Admin/Product/addProductAndVerify,Chrome 87.0.4280.141,,,2021-01-14 08:56:56,2021-01-14 08:57:34,37.852s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:56:56,2021-01-14 08:57:12,15.437s,PASSED
productname = pages.Product.addProduct(),Chrome 87.0.4280.141,,,2021-01-14 08:57:12,2021-01-14 08:57:22,10.488s,PASSED
pages.Product.verifyProductAdded(productname),Chrome 87.0.4280.141,,,2021-01-14 08:57:22,2021-01-14 08:57:34,11.682s,PASSED
println(productname),Chrome 87.0.4280.141,,,2021-01-14 08:57:34,2021-01-14 08:57:34,0.001s,PASSED
,,,,,,,
Test Cases/Admin/Product/deleteProductAndVerify,Chrome 87.0.4280.141,,,2021-01-14 08:57:34,2021-01-14 08:58:12,37.731s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:57:34,2021-01-14 08:57:37,3.028s,PASSED
productname = pages.Product.addProduct(),Chrome 87.0.4280.141,,,2021-01-14 08:57:37,2021-01-14 08:57:45,7.285s,PASSED
pages.Product.deleteProduct(productname),Chrome 87.0.4280.141,,,2021-01-14 08:57:45,2021-01-14 08:58:01,16.154s,PASSED
pages.Product.verifyProductNotPresent(productname),Chrome 87.0.4280.141,,,2021-01-14 08:58:01,2021-01-14 08:58:12,10.995s,PASSED
,,,,,,,
Test Cases/Admin/Product/deleteProductFromProductEditPageAndVerify,Chrome 87.0.4280.141,,,2021-01-14 08:58:12,2021-01-14 08:58:53,40.844s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:58:12,2021-01-14 08:58:15,3.020s,PASSED
productname = pages.Product.addProduct(),Chrome 87.0.4280.141,,,2021-01-14 08:58:15,2021-01-14 08:58:23,7.687s,PASSED
pages.Product.openAnyExistingProduct(productname),Chrome 87.0.4280.141,,,2021-01-14 08:58:23,2021-01-14 08:58:36,13.265s,PASSED
pages.Product.clickDeleteButtonInProductEditPage(),Chrome 87.0.4280.141,,,2021-01-14 08:58:36,2021-01-14 08:58:41,5.493s,PASSED
pages.Product.verifyProductNotPresent(productname),Chrome 87.0.4280.141,,,2021-01-14 08:58:41,2021-01-14 08:58:53,11.134s,PASSED
,,,,,,,
Test Cases/Admin/Product/editProductNameAndVerify,Chrome 87.0.4280.141,,,2021-01-14 08:58:53,2021-01-14 08:59:47,54.563s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:58:53,2021-01-14 08:58:56,3.036s,PASSED
productname = pages.Product.addProduct(),Chrome 87.0.4280.141,,,2021-01-14 08:58:56,2021-01-14 08:59:03,7.337s,PASSED
