Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Journey,Chrome 87.0.4280.141,,,2021-01-12 05:20:19,2021-01-12 05:28:33,8m - 14.442s,FAILED
,,,,,,,
Test Cases/Admin/Journey/addJournyAndVerifyItisAdded,Chrome 87.0.4280.141,,,2021-01-12 05:20:38,2021-01-12 05:20:52,14.539s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-12 05:20:38,2021-01-12 05:20:41,3.179s,PASSED
journeyName = pages.Journey.addJourney(),Chrome 87.0.4280.141,,,2021-01-12 05:20:41,2021-01-12 05:20:46,4.315s,PASSED
pages.Journey.verifyJourneyAdded(journeyName),Chrome 87.0.4280.141,,,2021-01-12 05:20:46,2021-01-12 05:20:52,6.789s,PASSED
,,,,,,,
Test Cases/Admin/Journey/deleteJourneyAndVerify,Chrome 87.0.4280.141,,,2021-01-12 05:20:52,2021-01-12 05:21:38,45.866s,FAILED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-12 05:20:53,2021-01-12 05:20:54,1.256s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-12 05:20:54,2021-01-12 05:20:55,1.416s,PASSED
pages.Journey.deleteJourney(journeyName),Chrome 87.0.4280.141,,,2021-01-12 05:20:55,2021-01-12 05:21:02,6.894s,PASSED
pages.Journey.verifyJourneyDeleted(journeyName),Chrome 87.0.4280.141,,,2021-01-12 05:21:02,2021-01-12 05:21:38,36.099s,FAILED
,,,,,,,
Test Cases/Admin/Journey/cloneJourneyAndVerifyisitCloned,Chrome 87.0.4280.141,,,2021-01-12 05:21:38,2021-01-12 05:25:27,3m - 48.828s,FAILED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-12 05:21:39,2021-01-12 05:21:40,1.287s,PASSED
journeyName = pages.Journey.addJourney(),Chrome 87.0.4280.141,,,2021-01-12 05:21:40,2021-01-12 05:21:44,4.523s,PASSED
pages.Journey.cloneJourney(journeyName),Chrome 87.0.4280.141,,,2021-01-12 05:21:44,2021-01-12 05:25:27,3m - 42.824s,FAILED
,,,,,,,
Test Cases/Admin/Journey/createAccessCodeForJourneyAndVerifyIsTheCodeSuccessfullyCreated,Chrome 87.0.4280.141,,,2021-01-12 05:25:27,2021-01-12 05:27:39,2m - 11.414s,FAILED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-12 05:25:27,2021-01-12 05:25:29,1.286s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-12 05:25:29,2021-01-12 05:25:30,1.156s,PASSED
accessCode = pages.Journey.getRandomAccessCode(),Chrome 87.0.4280.141,,,2021-01-12 05:25:30,2021-01-12 05:25:30,0.001s,PASSED
useLimit = pages.Journey.getRandomCount(),Chrome 87.0.4280.141,,,2021-01-12 05:25:30,2021-01-12 05:25:30,0.001s,PASSED
"accessCode = pages.Journey.createAccessCodeInJourney(journeyName, accessCode, useLimit)",Chrome 87.0.4280.141,,,2021-01-12 05:25:30,2021-01-12 05:27:39,2m - 8.780s,FAILED
,,,,,,,
Test Cases/Admin/Journey/createMultipleAccessCodesWithSameName,Chrome 87.0.4280.141,,,2021-01-12 05:27:39,2021-01-12 05:28:33,54.449s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-12 05:27:39,2021-01-12 05:27:40,1.267s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-12 05:27:40,2021-01-12 05:27:41,1.166s,PASSED
accessCode = pages.Journey.getRandomAccessCode(),Chrome 87.0.4280.141,,,2021-01-12 05:27:41,2021-01-12 05:27:41,0.001s,PASSED
useLimit = pages.Journey.getRandomCount(),Chrome 87.0.4280.141,,,2021-01-12 05:27:41,2021-01-12 05:27:41,0.001s,PASSED
"accessCode = pages.Journey.createAccessCodeInJourney(journeyName, accessCode, useLimit)",Chrome 87.0.4280.141,,,2021-01-12 05:27:41,2021-01-12 05:27:59,17.370s,PASSED
"pages.Journey.verifyTheCreatedAccessCode(journeyName, accessCode)",Chrome 87.0.4280.141,,,2021-01-12 05:27:59,2021-01-12 05:28:09,10.063s,PASSED
journeyName1 = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-12 05:28:09,2021-01-12 05:28:10,1.747s,PASSED
println(journeyName1),Chrome 87.0.4280.141,,,2021-01-12 05:28:10,2021-01-12 05:28:10,0.002s,PASSED
"accessCode = pages.Journey.createAccessCodeInJourney(journeyName1, accessCode, useLimit)",Chrome 87.0.4280.141,,,2021-01-12 05:28:10,2021-01-12 05:28:24,14.032s,PASSED
"pages.Journey.verifyTheCreatedAccessCode(journeyName1, accessCode)",Chrome 87.0.4280.141,,,2021-01-12 05:28:24,2021-01-12 05:28:33,8.635s,PASSED
