Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Journey,Chrome 87.0.4280.141,,,2021-01-12 05:47:47,2021-01-12 05:54:12,6m - 25.041s,FAILED
,,,,,,,
Test Cases/Admin/Journey/addJournyAndVerifyItisAdded,Chrome 87.0.4280.141,,,2021-01-12 05:48:11,2021-01-12 05:49:26,1m - 15.352s,FAILED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-12 05:48:11,2021-01-12 05:48:14,3.290s,PASSED
journeyName = pages.Journey.addJourney(),Chrome 87.0.4280.141,,,2021-01-12 05:48:14,2021-01-12 05:48:19,4.195s,PASSED
pages.Journey.verifyJourneyAdded(journeyName),Chrome 87.0.4280.141,,,2021-01-12 05:48:19,2021-01-12 05:49:26,1m - 7.632s,FAILED
,,,,,,,
Test Cases/Admin/Journey/deleteJourneyAndVerify,Chrome 87.0.4280.141,,,2021-01-12 05:49:26,2021-01-12 05:51:39,2m - 12.515s,FAILED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-12 05:49:26,2021-01-12 05:49:28,1.255s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-12 05:49:28,2021-01-12 05:49:29,1.264s,PASSED
pages.Journey.deleteJourney(journeyName),Chrome 87.0.4280.141,,,2021-01-12 05:49:29,2021-01-12 05:51:39,2m - 9.790s,FAILED
,,,,,,,
Test Cases/Admin/Journey/cloneJourneyAndVerifyisitCloned,Chrome 87.0.4280.141,,,2021-01-12 05:51:39,2021-01-12 05:52:07,28.510s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-12 05:51:39,2021-01-12 05:51:40,1.290s,PASSED
journeyName = pages.Journey.addJourney(),Chrome 87.0.4280.141,,,2021-01-12 05:51:40,2021-01-12 05:51:45,4.371s,PASSED
pages.Journey.cloneJourney(journeyName),Chrome 87.0.4280.141,,,2021-01-12 05:51:45,2021-01-12 05:52:00,15.641s,PASSED
pages.Journey.verifyJourneyCloned(journeyName),Chrome 87.0.4280.141,,,2021-01-12 05:52:00,2021-01-12 05:52:07,6.959s,PASSED
,,,,,,,
Test Cases/Admin/Journey/createAccessCodeForJourneyAndVerifyIsTheCodeSuccessfullyCreated,Chrome 87.0.4280.141,,,2021-01-12 05:52:07,2021-01-12 05:53:19,1m - 11.407s,FAILED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-12 05:52:07,2021-01-12 05:52:09,1.173s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-12 05:52:09,2021-01-12 05:52:10,1.358s,PASSED
accessCode = pages.Journey.getRandomAccessCode(),Chrome 87.0.4280.141,,,2021-01-12 05:52:10,2021-01-12 05:52:10,0.002s,PASSED
useLimit = pages.Journey.getRandomCount(),Chrome 87.0.4280.141,,,2021-01-12 05:52:10,2021-01-12 05:52:10,0.001s,PASSED
"accessCode = pages.Journey.createAccessCodeInJourney(journeyName, accessCode, useLimit)",Chrome 87.0.4280.141,,,2021-01-12 05:52:10,2021-01-12 05:53:19,1m - 8.695s,FAILED
,,,,,,,
Test Cases/Admin/Journey/createMultipleAccessCodesWithSameName,Chrome 87.0.4280.141,,,2021-01-12 05:53:19,2021-01-12 05:54:12,53.590s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-12 05:53:19,2021-01-12 05:53:20,1.109s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-12 05:53:20,2021-01-12 05:53:21,1.123s,PASSED
accessCode = pages.Journey.getRandomAccessCode(),Chrome 87.0.4280.141,,,2021-01-12 05:53:21,2021-01-12 05:53:21,0.000s,PASSED
useLimit = pages.Journey.getRandomCount(),Chrome 87.0.4280.141,,,2021-01-12 05:53:21,2021-01-12 05:53:21,0.000s,PASSED
"accessCode = pages.Journey.createAccessCodeInJourney(journeyName, accessCode, useLimit)",Chrome 87.0.4280.141,,,2021-01-12 05:53:21,2021-01-12 05:53:37,16.451s,PASSED
"pages.Journey.verifyTheCreatedAccessCode(journeyName, accessCode)",Chrome 87.0.4280.141,,,2021-01-12 05:53:37,2021-01-12 05:53:48,10.309s,PASSED
journeyName1 = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-12 05:53:48,2021-01-12 05:53:50,1.748s,PASSED
println(journeyName1),Chrome 87.0.4280.141,,,2021-01-12 05:53:50,2021-01-12 05:53:50,0.003s,PASSED
"accessCode = pages.Journey.createAccessCodeInJourney(journeyName1, accessCode, useLimit)",Chrome 87.0.4280.141,,,2021-01-12 05:53:50,2021-01-12 05:54:03,13.668s,PASSED
"pages.Journey.verifyTheCreatedAccessCode(journeyName1, accessCode)",Chrome 87.0.4280.141,,,2021-01-12 05:54:03,2021-01-12 05:54:12,8.991s,PASSED
