Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Journey,Chrome 87.0.4280.141,,,2021-01-12 06:29:39,2021-01-12 06:32:52,3m - 13.260s,FAILED
,,,,,,,
Test Cases/Admin/Journey/addJournyAndVerifyItisAdded,Chrome 87.0.4280.141,,,2021-01-12 06:30:02,2021-01-12 06:30:18,16.089s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-12 06:30:02,2021-01-12 06:30:05,3.334s,PASSED
journeyName = pages.Journey.addJourney(),Chrome 87.0.4280.141,,,2021-01-12 06:30:05,2021-01-12 06:30:10,4.195s,PASSED
pages.Journey.verifyJourneyAdded(journeyName),Chrome 87.0.4280.141,,,2021-01-12 06:30:10,2021-01-12 06:30:18,8.236s,PASSED
,,,,,,,
Test Cases/Admin/Journey/deleteJourneyAndVerify,Chrome 87.0.4280.141,,,2021-01-12 06:30:18,2021-01-12 06:31:04,46.497s,FAILED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-12 06:30:18,2021-01-12 06:30:19,1.190s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-12 06:30:19,2021-01-12 06:30:21,1.374s,PASSED
pages.Journey.deleteJourney(journeyName),Chrome 87.0.4280.141,,,2021-01-12 06:30:21,2021-01-12 06:30:27,6.612s,PASSED
pages.Journey.verifyJourneyDeleted(journeyName),Chrome 87.0.4280.141,,,2021-01-12 06:30:27,2021-01-12 06:31:04,37.058s,FAILED
,,,,,,,
Test Cases/Admin/Journey/cloneJourneyAndVerifyisitCloned,Chrome 87.0.4280.141,,,2021-01-12 06:31:04,2021-01-12 06:31:27,23.162s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-12 06:31:05,2021-01-12 06:31:06,1.204s,PASSED
journeyName = pages.Journey.addJourney(),Chrome 87.0.4280.141,,,2021-01-12 06:31:06,2021-01-12 06:31:11,4.731s,PASSED
pages.Journey.cloneJourney(journeyName),Chrome 87.0.4280.141,,,2021-01-12 06:31:11,2021-01-12 06:31:20,9.526s,PASSED
pages.Journey.verifyJourneyCloned(journeyName),Chrome 87.0.4280.141,,,2021-01-12 06:31:20,2021-01-12 06:31:27,7.278s,PASSED
,,,,,,,
Test Cases/Admin/Journey/createAccessCodeForJourneyAndVerifyIsTheCodeSuccessfullyCreated,Chrome 87.0.4280.141,,,2021-01-12 06:31:27,2021-01-12 06:31:58,30.399s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-12 06:31:28,2021-01-12 06:31:29,1.109s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-12 06:31:29,2021-01-12 06:31:30,1.234s,PASSED
accessCode = pages.Journey.getRandomAccessCode(),Chrome 87.0.4280.141,,,2021-01-12 06:31:30,2021-01-12 06:31:30,0.001s,PASSED
useLimit = pages.Journey.getRandomCount(),Chrome 87.0.4280.141,,,2021-01-12 06:31:30,2021-01-12 06:31:30,0.001s,PASSED
"accessCode = pages.Journey.createAccessCodeInJourney(journeyName, accessCode, useLimit)",Chrome 87.0.4280.141,,,2021-01-12 06:31:30,2021-01-12 06:31:47,17.040s,PASSED
"pages.Journey.verifyTheCreatedAccessCode(journeyName, accessCode)",Chrome 87.0.4280.141,,,2021-01-12 06:31:47,2021-01-12 06:31:58,10.762s,PASSED
,,,,,,,
Test Cases/Admin/Journey/createMultipleAccessCodesWithSameName,Chrome 87.0.4280.141,,,2021-01-12 06:31:58,2021-01-12 06:32:52,54.450s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-12 06:31:58,2021-01-12 06:31:59,1.370s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-12 06:31:59,2021-01-12 06:32:01,1.096s,PASSED
accessCode = pages.Journey.getRandomAccessCode(),Chrome 87.0.4280.141,,,2021-01-12 06:32:01,2021-01-12 06:32:01,0.000s,PASSED
useLimit = pages.Journey.getRandomCount(),Chrome 87.0.4280.141,,,2021-01-12 06:32:01,2021-01-12 06:32:01,0.000s,PASSED
"accessCode = pages.Journey.createAccessCodeInJourney(journeyName, accessCode, useLimit)",Chrome 87.0.4280.141,,,2021-01-12 06:32:01,2021-01-12 06:32:15,14.751s,PASSED
"pages.Journey.verifyTheCreatedAccessCode(journeyName, accessCode)",Chrome 87.0.4280.141,,,2021-01-12 06:32:15,2021-01-12 06:32:26,10.530s,PASSED
journeyName1 = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-12 06:32:26,2021-01-12 06:32:28,2.484s,PASSED
println(journeyName1),Chrome 87.0.4280.141,,,2021-01-12 06:32:28,2021-01-12 06:32:28,0.003s,PASSED
"accessCode = pages.Journey.createAccessCodeInJourney(journeyName1, accessCode, useLimit)",Chrome 87.0.4280.141,,,2021-01-12 06:32:28,2021-01-12 06:32:44,15.643s,PASSED
"pages.Journey.verifyTheCreatedAccessCode(journeyName1, accessCode)",Chrome 87.0.4280.141,,,2021-01-12 06:32:44,2021-01-12 06:32:52,8.308s,PASSED
