Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Journey,Chrome 87.0.4280.141,,,2021-01-08 00:37:41,2021-01-08 00:43:52,6m - 11.691s,FAILED
,,,,,,,
Test Cases/Admin/Journey/addJournyAndVerifyItisAdded,Chrome 87.0.4280.141,,,2021-01-08 00:37:41,2021-01-08 00:38:27,46.073s,PASSED
Start listener action : OpenWebSite,Chrome 87.0.4280.141,,,2021-01-08 00:37:42,2021-01-08 00:38:09,27.063s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-08 00:38:09,2021-01-08 00:38:13,4.037s,PASSED
journeyName = pages.Journey.addJorney(),Chrome 87.0.4280.141,,,2021-01-08 00:38:13,2021-01-08 00:38:18,4.787s,PASSED
pages.Journey.verifyJourneyAdded(journeyName),Chrome 87.0.4280.141,,,2021-01-08 00:38:18,2021-01-08 00:38:27,9.599s,PASSED
,,,,,,,
Test Cases/Admin/Journey/cloneJourneyAndVerifyisitCloned,Chrome 87.0.4280.141,,,2021-01-08 00:38:27,2021-01-08 00:41:36,3m - 8.072s,FAILED
Start listener action : OpenWebSite,Chrome 87.0.4280.141,,,2021-01-08 00:38:28,2021-01-08 00:38:49,21.041s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-08 00:38:49,2021-01-08 00:38:52,3.436s,PASSED
journeyName = pages.Journey.addJorney(),Chrome 87.0.4280.141,,,2021-01-08 00:38:52,2021-01-08 00:38:58,5.351s,PASSED
pages.Journey.cloneJourney(journeyName),Chrome 87.0.4280.141,,,2021-01-08 00:38:58,2021-01-08 00:41:36,2m - 37.978s,FAILED
,,,,,,,
Test Cases/Admin/Journey/createAccessCodeForJourneyAndVerifyIsTheCodeSuccessfullyCreated,Chrome 87.0.4280.141,,,2021-01-08 00:41:36,2021-01-08 00:42:38,1m - 2.275s,PASSED
Start listener action : OpenWebSite,Chrome 87.0.4280.141,,,2021-01-08 00:41:36,2021-01-08 00:41:54,18.324s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-08 00:41:54,2021-01-08 00:41:58,3.660s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-08 00:41:58,2021-01-08 00:42:04,6.025s,PASSED
accessCode = pages.Journey.getRandomAccessCode(),Chrome 87.0.4280.141,,,2021-01-08 00:42:04,2021-01-08 00:42:04,0.000s,PASSED
useLimit = pages.Journey.getRandomCount(),Chrome 87.0.4280.141,,,2021-01-08 00:42:04,2021-01-08 00:42:04,0.000s,PASSED
"accessCode = pages.Journey.createAccessCodeInJourney(journeyName, accessCode, useLimit)",Chrome 87.0.4280.141,,,2021-01-08 00:42:04,2021-01-08 00:42:16,12.255s,PASSED
"pages.Journey.verifyTheCreatedAccessCode(journeyName, accessCode)",Chrome 87.0.4280.141,,,2021-01-08 00:42:16,2021-01-08 00:42:38,21.784s,PASSED
,,,,,,,
Test Cases/Admin/Journey/deleteJourneyAndVerify,Chrome 87.0.4280.141,,,2021-01-08 00:42:38,2021-01-08 00:43:19,41.379s,PASSED
Start listener action : OpenWebSite,Chrome 87.0.4280.141,,,2021-01-08 00:42:38,2021-01-08 00:42:56,18.591s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-08 00:42:57,2021-01-08 00:43:01,4.397s,PASSED
journeyName = pages.Journey.addJorney(),Chrome 87.0.4280.141,,,2021-01-08 00:43:01,2021-01-08 00:43:06,4.772s,PASSED
pages.Journey.deleteJourney(journeyName),Chrome 87.0.4280.141,,,2021-01-08 00:43:06,2021-01-08 00:43:16,10.394s,PASSED
pages.Journey.verifyJourneyDeleted(journeyName),Chrome 87.0.4280.141,,,2021-01-08 00:43:16,2021-01-08 00:43:19,3.039s,PASSED
,,,,,,,
Test Cases/Admin/Journey/Uploading profile Picture,Chrome 87.0.4280.141,,,2021-01-08 00:43:19,2021-01-08 00:43:52,33.158s,PASSED
Start listener action : OpenWebSite,Chrome 87.0.4280.141,,,2021-01-08 00:43:19,2021-01-08 00:43:41,21.868s,PASSED
common.uploading.clickProfileIcon(),Chrome 87.0.4280.141,,,2021-01-08 00:43:41,2021-01-08 00:43:44,3.100s,PASSED
common.uploading.clickOnProfile(),Chrome 87.0.4280.141,,,2021-01-08 00:43:44,2021-01-08 00:43:46,1.939s,PASSED
common.uploading.uploadProfilePicture(),Chrome 87.0.4280.141,,,2021-01-08 00:43:46,2021-01-08 00:43:52,5.538s,PASSED
pages.Journey.verifyWhetherImageSuccessfullyUploaded(),Chrome 87.0.4280.141,,,2021-01-08 00:43:52,2021-01-08 00:43:52,0.453s,PASSED
