Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Journey,Chrome 87.0.4280.88,,,2021-01-12 11:28:47,2021-01-12 11:34:35,5m - 48.214s,FAILED
,,,,,,,
Test Cases/Admin/Journey/addJournyAndVerifyItisAdded,Chrome 87.0.4280.88,,,2021-01-12 11:29:17,2021-01-12 11:29:41,24.531s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.88,,,2021-01-12 11:29:18,2021-01-12 11:29:21,2.988s,PASSED
journeyName = pages.Journey.addJourney(),Chrome 87.0.4280.88,,,2021-01-12 11:29:21,2021-01-12 11:29:25,4.796s,PASSED
pages.Journey.verifyJourneyAdded(journeyName),Chrome 87.0.4280.88,,,2021-01-12 11:29:25,2021-01-12 11:29:36,10.886s,PASSED
,,,,,,,
Test Cases/Admin/Journey/deleteJourneyAndVerify,Chrome 87.0.4280.88,,,2021-01-12 11:29:41,2021-01-12 11:32:04,2m - 22.705s,FAILED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.88,,,2021-01-12 11:29:42,2021-01-12 11:29:44,1.635s,PASSED
journeyName = pages.Journey.addJourney(),Chrome 87.0.4280.88,,,2021-01-12 11:29:44,2021-01-12 11:29:49,5.401s,PASSED
pages.Journey.deleteJourney(journeyName),Chrome 87.0.4280.88,,,2021-01-12 11:29:49,2021-01-12 11:31:59,2m - 9.943s,FAILED
,,,,,,,
Test Cases/Admin/Journey/cloneJourneyAndVerifyisitCloned,Chrome 87.0.4280.88,,,2021-01-12 11:32:04,2021-01-12 11:32:41,36.938s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.88,,,2021-01-12 11:32:05,2021-01-12 11:32:06,1.583s,PASSED
journeyName = pages.Journey.addJourney(),Chrome 87.0.4280.88,,,2021-01-12 11:32:06,2021-01-12 11:32:16,10.146s,PASSED
pages.Journey.cloneJourney(journeyName),Chrome 87.0.4280.88,,,2021-01-12 11:32:16,2021-01-12 11:32:29,12.665s,PASSED
pages.Journey.verifyJourneyCloned(journeyName),Chrome 87.0.4280.88,,,2021-01-12 11:32:29,2021-01-12 11:32:36,6.952s,PASSED
,,,,,,,
Test Cases/Admin/Journey/createAccessCodeForJourneyAndVerifyIsTheCodeSuccessfullyCreated,Chrome 87.0.4280.88,,,2021-01-12 11:32:41,2021-01-12 11:33:24,43.202s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.88,,,2021-01-12 11:32:42,2021-01-12 11:32:43,1.391s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.88,,,2021-01-12 11:32:43,2021-01-12 11:32:45,1.588s,PASSED
accessCode = pages.Journey.getRandomAccessCode(),Chrome 87.0.4280.88,,,2021-01-12 11:32:45,2021-01-12 11:32:45,0.001s,PASSED
useLimit = pages.Journey.getRandomCount(),Chrome 87.0.4280.88,,,2021-01-12 11:32:45,2021-01-12 11:32:45,0.000s,PASSED
"accessCode = pages.Journey.createAccessCodeInJourney(journeyName, accessCode, useLimit)",Chrome 87.0.4280.88,,,2021-01-12 11:32:45,2021-01-12 11:33:04,18.946s,PASSED
"pages.Journey.verifyTheCreatedAccessCode(journeyName, accessCode)",Chrome 87.0.4280.88,,,2021-01-12 11:33:04,2021-01-12 11:33:19,15.770s,PASSED
,,,,,,,
Test Cases/Admin/Journey/createMultipleAccessCodesWithSameName,Chrome 87.0.4280.88,,,2021-01-12 11:33:24,2021-01-12 11:34:35,1m - 10.650s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.88,,,2021-01-12 11:33:25,2021-01-12 11:33:26,1.409s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.88,,,2021-01-12 11:33:26,2021-01-12 11:33:28,1.510s,PASSED
accessCode = pages.Journey.getRandomAccessCode(),Chrome 87.0.4280.88,,,2021-01-12 11:33:28,2021-01-12 11:33:28,0.002s,PASSED
useLimit = pages.Journey.getRandomCount(),Chrome 87.0.4280.88,,,2021-01-12 11:33:28,2021-01-12 11:33:28,0.000s,PASSED
"accessCode = pages.Journey.createAccessCodeInJourney(journeyName, accessCode, useLimit)",Chrome 87.0.4280.88,,,2021-01-12 11:33:28,2021-01-12 11:33:42,13.775s,PASSED
"pages.Journey.verifyTheCreatedAccessCode(journeyName, accessCode)",Chrome 87.0.4280.88,,,2021-01-12 11:33:42,2021-01-12 11:33:54,11.863s,PASSED
journeyName1 = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.88,,,2021-01-12 11:33:54,2021-01-12 11:34:01,7.860s,PASSED
"accessCode = pages.Journey.createAccessCodeInJourney(journeyName1, accessCode, useLimit)",Chrome 87.0.4280.88,,,2021-01-12 11:34:01,2021-01-12 11:34:20,19.091s,PASSED
"pages.Journey.verifyTheCreatedAccessCode(journeyName1, accessCode)",Chrome 87.0.4280.88,,,2021-01-12 11:34:20,2021-01-12 11:34:30,9.486s,PASSED
