Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
pages.Assetsource.verifyAssetSourceDeleted(sourcename),Firefox 84.0,,,2021-01-13 12:38:11,2021-01-13 12:38:22,11.157s,PASSED
,,,,,,,
Test Cases/Admin/AssetSource/Edit An AssetSource,Firefox 84.0,,,2021-01-13 12:38:22,2021-01-13 12:38:50,27.999s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:38:22,2021-01-13 12:38:25,3.002s,PASSED
sourcename = pages.Assetsource.addAssetSource(),Firefox 84.0,,,2021-01-13 12:38:25,2021-01-13 12:38:31,6.132s,PASSED
println(sourcename),Firefox 84.0,,,2021-01-13 12:38:31,2021-01-13 12:38:31,0.002s,PASSED
pages.Assetsource.editAnAssetSource(sourcename),Firefox 84.0,,,2021-01-13 12:38:31,2021-01-13 12:38:50,18.705s,PASSED
,,,,,,,
Test Cases/Admin/AssetSource/Verify Asset Source tab by clicking it,Firefox 84.0,,,2021-01-13 12:38:50,2021-01-13 12:38:55,4.671s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:38:50,2021-01-13 12:38:53,3.021s,PASSED
pages.Assetsource.navigateToAssetSourceDetailsTab(),Firefox 84.0,,,2021-01-13 12:38:53,2021-01-13 12:38:55,1.527s,PASSED
,,,,,,,
Test Cases/Admin/AssetSource/Verify by clicking on any asset source in the Asset source tab details page,Firefox 84.0,,,2021-01-13 12:38:55,2021-01-13 12:39:17,22.211s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:38:55,2021-01-13 12:38:58,3.003s,PASSED
sourcename = pages.Assetsource.addAssetSource(),Firefox 84.0,,,2021-01-13 12:38:58,2021-01-13 12:39:04,5.921s,PASSED
println(sourcename),Firefox 84.0,,,2021-01-13 12:39:04,2021-01-13 12:39:04,0.000s,PASSED
pages.Assetsource.openAnyExistingAssetSource(sourcename),Firefox 84.0,,,2021-01-13 12:39:04,2021-01-13 12:39:17,13.134s,PASSED
,,,,,,,
Test Cases/Admin/AssetSource/Verify Cancel button functionality in the Add Asset Source popup,Firefox 84.0,,,2021-01-13 12:39:17,2021-01-13 12:39:31,13.624s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:39:17,2021-01-13 12:39:26,8.610s,PASSED
pages.Assetsource.navigateToAssetSourceDetailsTab(),Firefox 84.0,,,2021-01-13 12:39:26,2021-01-13 12:39:27,1.592s,PASSED
pages.Assetsource.clickAddAssetSource(),Firefox 84.0,,,2021-01-13 12:39:27,2021-01-13 12:39:29,1.304s,PASSED
pages.Assetsource.cancelAssetSourcePopup(),Firefox 84.0,,,2021-01-13 12:39:29,2021-01-13 12:39:31,1.964s,PASSED
,,,,,,,
Test Cases/Admin/AssetSource/Verify Close button functionality in the Asset Source edit page,Firefox 84.0,,,2021-01-13 12:39:31,2021-01-13 12:39:54,23.795s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:39:31,2021-01-13 12:39:34,3.001s,PASSED
sourcename = pages.Assetsource.addAssetSource(),Firefox 84.0,,,2021-01-13 12:39:34,2021-01-13 12:39:40,6.019s,PASSED
println(sourcename),Firefox 84.0,,,2021-01-13 12:39:40,2021-01-13 12:39:40,0.000s,PASSED
pages.Assetsource.openAnyExistingAssetSource(sourcename),Firefox 84.0,,,2021-01-13 12:39:40,2021-01-13 12:39:52,12.654s,PASSED
pages.Assetsource.closeAssetSourceEditpage(),Firefox 84.0,,,2021-01-13 12:39:52,2021-01-13 12:39:54,1.983s,PASSED
,,,,,,,
Test Cases/Admin/AssetSource/Verify elements on Add Asset Source popup,Firefox 84.0,,,2021-01-13 12:39:54,2021-01-13 12:40:03,8.640s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:39:54,2021-01-13 12:39:57,3.002s,PASSED
pages.Assetsource.navigateToAssetSourceDetailsTab(),Firefox 84.0,,,2021-01-13 12:39:57,2021-01-13 12:39:59,1.473s,PASSED
pages.Assetsource.clickAddAssetSource(),Firefox 84.0,,,2021-01-13 12:39:59,2021-01-13 12:40:00,1.296s,PASSED
pages.Assetsource.verifyAssetSourcePopUp(),Firefox 84.0,,,2021-01-13 12:40:00,2021-01-13 12:40:03,2.716s,PASSED
,,,,,,,
Test Cases/Admin/Brand/Add a Brand without filling mandatory details,Firefox 84.0,,,2021-01-13 12:40:03,2021-01-13 12:40:41,38.387s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:40:03,2021-01-13 12:40:06,3.004s,PASSED
pages.Brand.addBrandWithoutfillingmandatoryDetails(),Firefox 84.0,,,2021-01-13 12:40:06,2021-01-13 12:40:41,35.243s,PASSED
,,,,,,,
Test Cases/Admin/Brand/createBrandAndVerifyIsItSuccessfullyCreated,Firefox 84.0,,,2021-01-13 12:40:41,2021-01-13 12:40:57,15.358s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:40:41,2021-01-13 12:40:44,3.018s,PASSED
pages.Brand.clickBrand(),Firefox 84.0,,,2021-01-13 12:40:45,2021-01-13 12:40:45,0.539s,PASSED
brandName = pages.Brand.addBrand(),Firefox 84.0,,,2021-01-13 12:40:45,2021-01-13 12:40:49,4.078s,PASSED
pages.Brand.verifyTheBrandCreated(brandName),Firefox 84.0,,,2021-01-13 12:40:49,2021-01-13 12:40:57,7.592s,PASSED
,,,,,,,
Test Cases/Admin/Brand/Delete a Brand and verify,Firefox 84.0,,,2021-01-13 12:40:57,2021-01-13 12:41:26,29.067s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:40:57,2021-01-13 12:41:00,3.001s,PASSED
brandName = pages.Brand.addBrand(),Firefox 84.0,,,2021-01-13 12:41:00,2021-01-13 12:41:04,4.032s,PASSED
println(brandName),Firefox 84.0,,,2021-01-13 12:41:04,2021-01-13 12:41:04,0.001s,PASSED
pages.Brand.deleteBrand(brandName),Firefox 84.0,,,2021-01-13 12:41:04,2021-01-13 12:41:18,13.646s,PASSED
pages.Brand.verifyABrandDeleted(brandName),Firefox 84.0,,,2021-01-13 12:41:18,2021-01-13 12:41:26,8.258s,PASSED
,,,,,,,
Test Cases/Admin/Brand/Edit a Brand and Verify,Firefox 84.0,,,2021-01-13 12:41:26,2021-01-13 12:42:00,34.332s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:41:26,2021-01-13 12:41:29,3.003s,PASSED
brandName = pages.Brand.addBrand(),Firefox 84.0,,,2021-01-13 12:41:29,2021-01-13 12:41:33,4.032s,PASSED
println(brandName),Firefox 84.0,,,2021-01-13 12:41:33,2021-01-13 12:41:33,0.000s,PASSED
brandeditedname = pages.Brand.editBrandName(brandName),Firefox 84.0,,,2021-01-13 12:41:33,2021-01-13 12:41:48,15.393s,PASSED
println(brandeditedname),Firefox 84.0,,,2021-01-13 12:41:48,2021-01-13 12:41:48,0.001s,PASSED
pages.Brand.verifyeditedBrandName(brandeditedname),Firefox 84.0,,,2021-01-13 12:41:48,2021-01-13 12:42:00,11.759s,PASSED
,,,,,,,
Test Cases/Admin/Brand/Verify elements on Add Brand popup,Firefox 84.0,,,2021-01-13 12:42:00,2021-01-13 12:42:06,6.262s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:42:00,2021-01-13 12:42:03,3.004s,PASSED
pages.Brand.clickBrand(),Firefox 84.0,,,2021-01-13 12:42:03,2021-01-13 12:42:04,0.515s,PASSED
pages.Brand.clickAddBrand(),Firefox 84.0,,,2021-01-13 12:42:04,2021-01-13 12:42:04,0.522s,PASSED
pages.Brand.verifyBrandPopUp(),Firefox 84.0,,,2021-01-13 12:42:04,2021-01-13 12:42:06,2.068s,PASSED
,,,,,,,
Test Cases/Admin/dashboard/Verify Headers,Firefox 84.0,,,2021-01-13 12:42:06,2021-01-13 12:42:12,5.967s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:42:06,2021-01-13 12:42:09,3.008s,PASSED
common.uploading.getHeaders(),Firefox 84.0,,,2021-01-13 12:42:10,2021-01-13 12:42:12,2.821s,PASSED
,,,,,,,
Test Cases/Admin/dashboard/verifyUrlAfterLogin,Firefox 84.0,,,2021-01-13 12:42:12,2021-01-13 12:42:25,13.136s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:42:12,2021-01-13 12:42:15,3.002s,PASSED
"verification.Verification.getUrlAndVerify(""dashboard"", ""you are not in a dashboard page"")",Firefox 84.0,,,2021-01-13 12:42:15,2021-01-13 12:42:25,10.011s,PASSED
,,,,,,,
Test Cases/Admin/Journey/addJournyAndVerifyItisAdded,Firefox 84.0,,,2021-01-13 12:42:26,2021-01-13 12:42:46,20.761s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:42:26,2021-01-13 12:42:29,3.002s,PASSED
pages.Journey.clickOnJourneyTab(),Firefox 84.0,,,2021-01-13 12:42:29,2021-01-13 12:42:30,1.272s,PASSED
journeyName = pages.Journey.addJourney(),Firefox 84.0,,,2021-01-13 12:42:30,2021-01-13 12:42:35,4.770s,PASSED
pages.Journey.verifyJourneyAdded(journeyName),Firefox 84.0,,,2021-01-13 12:42:35,2021-01-13 12:42:46,11.597s,PASSED
,,,,,,,
Test Cases/Admin/Journey/cloneJourneyAndVerifyisitCloned,Firefox 84.0,,,2021-01-13 12:42:46,2021-01-13 12:43:28,42.037s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:42:46,2021-01-13 12:42:49,3.018s,PASSED
pages.Journey.clickOnJourneyTab(),Firefox 84.0,,,2021-01-13 12:42:49,2021-01-13 12:42:51,1.271s,PASSED
journeyName = pages.Journey.addJourney(),Firefox 84.0,,,2021-01-13 12:42:51,2021-01-13 12:42:55,4.258s,PASSED
pages.Journey.cloneJourney(journeyName),Firefox 84.0,,,2021-01-13 12:42:55,2021-01-13 12:43:10,15.193s,PASSED
pages.Journey.verifyJourneyCloned(journeyName),Firefox 84.0,,,2021-01-13 12:43:10,2021-01-13 12:43:28,18.144s,PASSED
,,,,,,,
Test Cases/Admin/Journey/createAccessCodeForJourneyAndVerifyIsTheCodeSuccessfullyCreated,Firefox 84.0,,,2021-01-13 12:43:28,2021-01-13 12:44:22,53.397s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:43:28,2021-01-13 12:43:31,3.003s,PASSED
pages.Journey.clickOnJourneyTab(),Firefox 84.0,,,2021-01-13 12:43:31,2021-01-13 12:43:33,1.269s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Firefox 84.0,,,2021-01-13 12:43:33,2021-01-13 12:43:34,1.077s,PASSED
accessCode = pages.Journey.getRandomAccessCode(),Firefox 84.0,,,2021-01-13 12:43:34,2021-01-13 12:43:34,0.001s,PASSED
useLimit = pages.Journey.getRandomCount(),Firefox 84.0,,,2021-01-13 12:43:34,2021-01-13 12:43:34,0.001s,PASSED
